max,min,wind,rain,humidi,cloud,day,month,year,label,,,
33,25,8,6,81,14,31,10,2012,Heavy rain at times,,,
33,25,5,3.7,82,37,1,11,2012,Cloudy,,,
33,24,6,22.2,85,46,2,11,2012,Heavy rain at times,,,
33,25,6,4.1,82,30,3,11,2012,Heavy rain at times,,,
33,25,6,13.2,83,27,4,11,2012,Moderate or heavy rain shower,,,
33,25,4,16.5,84,30,5,11,2012,Moderate or heavy rain shower,,,
32,24,5,1.5,85,34,6,11,2012,Heavy rain at times,,,
34,25,4,1.4,80,20,7,11,2012,Sunny,,,
34,25,6,0.3,78,22,8,11,2012,Heavy rain at times,,,
34,25,7,2.6,79,11,9,11,2012,Sunny,,,
34,24,6,3.5,79,22,10,11,2012,Moderate or heavy rain shower,,,
32,26,9,13.5,80,36,11,11,2012,Heavy rain at times,,,
33,25,7,1.3,79,18,12,11,2012,Sunny,,,
33,24,5,1,80,18,13,11,2012,Heavy rain at times,,,
29,23,10,9.8,87,56,14,11,2012,Moderate or heavy rain shower,,,
26,23,9,7.8,94,68,15,11,2012,Moderate or heavy rain shower,,,
30,24,7,4.2,90,65,16,11,2012,Heavy rain at times,,,
32,24,11,2.9,86,34,17,11,2012,Heavy rain at times,,,
32,24,10,5.7,83,34,18,11,2012,Moderate or heavy rain shower,,,
33,24,7,0.4,81,27,19,11,2012,Heavy rain at times,,,
32,25,7,1.5,80,21,20,11,2012,Moderate or heavy rain shower,,,
33,25,6,15.6,81,35,21,11,2012,Moderate or heavy rain shower,,,
33,25,7,12.9,81,30,22,11,2012,Heavy rain at times,,,
33,25,9,4.5,79,32,23,11,2012,Moderate or heavy rain shower,,,
33,25,12,0.7,77,19,24,11,2012,Moderate or heavy rain shower,,,
33,24,12,0.1,76,10,25,11,2012,Heavy rain at times,,,
33,24,11,1,76,9,26,11,2012,Sunny,,,
33,25,10,4.1,78,18,27,11,2012,Heavy rain at times,,,
34,24,12,0,75,9,28,11,2012,Sunny,,,
33,24,11,0,74,6,29,11,2012,Sunny,,,
33,24,11,0,74,7,30,11,2012,Sunny,,,
35,24,9,0,75,10,1,12,2012,Sunny,,,
33,24,7,0.5,74,39,2,12,2012,Cloudy,,,
33,25,7,0,74,14,3,12,2012,Sunny,,,
33,25,5,5.3,76,38,4,12,2012,Heavy rain at times,,,
36,24,6,0,74,15,5,12,2012,Sunny,,,
33,24,6,0,76,21,6,12,2012,Cloudy,,,
33,25,6,12.5,79,35,7,12,2012,Heavy rain at times,,,
33,24,5,2.2,80,17,8,12,2012,Heavy rain at times,,,
33,24,4,0.3,78,31,9,12,2012,Sunny,,,
33,24,6,0.4,76,26,10,12,2012,Heavy rain at times,,,
34,24,6,0.2,78,17,11,12,2012,Sunny,,,
33,24,5,2.7,78,24,12,12,2012,Sunny,,,
33,25,5,10,77,37,13,12,2012,Heavy rain at times,,,
34,25,7,5.3,75,20,14,12,2012,Heavy rain at times,,,
33,26,9,0.2,74,19,15,12,2012,Sunny,,,
34,25,8,0.2,73,19,16,12,2012,Sunny,,,
37,25,9,0,71,3,17,12,2012,Sunny,,,
34,24,8,0.2,71,22,18,12,2012,Cloudy,,,
35,25,7,0.2,68,18,19,12,2012,Sunny,,,
34,25,4,0,68,10,20,12,2012,Sunny,,,
34,26,8,5.5,70,16,21,12,2012,Heavy rain at times,,,
35,25,6,1.1,69,21,22,12,2012,Sunny,,,
29,24,9,1.9,75,37,23,12,2012,Cloudy,,,
31,23,8,0,67,46,24,12,2012,Cloudy,,,
31,22,7,0,67,23,25,12,2012,Sunny,,,
33,24,5,0,69,18,26,12,2012,Sunny,,,
35,25,4,0,70,12,27,12,2012,Sunny,,,
35,25,4,0,71,29,28,12,2012,Cloudy,,,
34,26,8,1.1,71,34,29,12,2012,Heavy rain at times,,,
35,26,5,4.5,73,29,30,12,2012,Moderate or heavy rain shower,,,
33,25,6,0,70,25,31,12,2012,Sunny,,,
33,24,4,0,69,15,1,1,2013,Sunny,,,
34,24,3,0.3,68,23,2,1,2013,Heavy rain at times,,,
34,25,3,5.2,68,27,3,1,2013,Sunny,,,
32,25,4,0.5,70,33,4,1,2013,Sunny,,,
29,22,5,0,72,32,5,1,2013,Cloudy,,,
26,22,8,8.8,84,86,6,1,2013,Moderate or heavy rain shower,,,
27,23,8,17,91,62,7,1,2013,Heavy rain at times,,,
31,23,7,1.7,82,40,8,1,2013,Heavy rain at times,,,
33,24,5,4.3,78,40,9,1,2013,Heavy rain at times,,,
32,24,7,8.1,81,40,10,1,2013,Heavy rain at times,,,
33,24,6,2.8,75,21,11,1,2013,Sunny,,,
33,24,6,0,71,12,12,1,2013,Sunny,,,
33,23,6,0.1,73,12,13,1,2013,Heavy rain at times,,,
32,23,7,0.9,74,19,14,1,2013,Heavy rain at times,,,
33,23,7,0.1,72,27,15,1,2013,Heavy rain at times,,,
33,23,6,0,67,8,16,1,2013,Sunny,,,
32,22,6,0,65,18,17,1,2013,Sunny,,,
32,22,6,0,63,22,18,1,2013,Sunny,,,
33,22,6,0,64,12,19,1,2013,Sunny,,,
34,23,6,0,65,36,20,1,2013,Sunny,,,
35,25,7,0,64,23,21,1,2013,Sunny,,,
34,24,9,8,68,34,22,1,2013,Sunny,,,
33,24,8,1.2,71,29,23,1,2013,Sunny,,,
33,24,8,0,70,21,24,1,2013,Sunny,,,
33,23,9,0.1,70,32,25,1,2013,Cloudy,,,
33,24,9,0,68,15,26,1,2013,Sunny,,,
33,23,9,0,67,15,27,1,2013,Sunny,,,
33,24,7,0,66,19,28,1,2013,Sunny,,,
33,24,8,0,67,21,29,1,2013,Sunny,,,
35,24,9,0,61,43,30,1,2013,Sunny,,,
35,24,9,0,62,31,31,1,2013,Sunny,,,
35,24,8,0,62,27,1,2,2013,Sunny,,,
35,24,6,0,56,23,2,2,2013,Sunny,,,
36,25,12,0,56,23,3,2,2013,Cloudy,,,
36,26,12,0,58,21,4,2,2013,Sunny,,,
36,25,10,0,62,30,5,2,2013,Sunny,,,
35,25,8,0,66,26,6,2,2013,Sunny,,,
36,25,7,0,69,17,7,2,2013,Sunny,,,
36,24,10,2.2,71,22,8,2,2013,Sunny,,,
36,24,11,0.2,65,14,9,2,2013,Sunny,,,
35,25,7,0,60,12,10,2,2013,Sunny,,,
35,25,7,0,59,21,11,2,2013,Sunny,,,
37,25,9,0,60,11,12,2,2013,Sunny,,,
37,24,8,0,55,20,13,2,2013,Sunny,,,
37,26,8,0.6,58,33,14,2,2013,Sunny,,,
38,25,10,0.4,60,11,15,2,2013,Sunny,,,
37,25,9,0.3,56,15,16,2,2013,Sunny,,,
39,25,9,0,55,7,17,2,2013,Sunny,,,
38,25,11,0,56,2,18,2,2013,Sunny,,,
37,24,11,0,60,7,19,2,2013,Sunny,,,
36,24,7,0,60,15,20,2,2013,Sunny,,,
36,24,5,0,55,27,21,2,2013,Sunny,,,
26,24,8,14.5,75,55,22,2,2013,Heavy rain at times,,,
33,23,9,0.8,69,39,23,2,2013,Moderate or heavy rain shower,,,
36,25,8,2.5,63,39,24,2,2013,Heavy rain at times,,,
36,26,11,0.1,60,12,25,2,2013,Sunny,,,
37,26,13,0,56,22,26,2,2013,Sunny,,,
37,26,16,0,58,9,27,2,2013,Sunny,,,
37,25,15,0,64,11,28,2,2013,Sunny,,,
37,25,13,0,67,21,1,3,2013,Sunny,,,
37,25,14,0,64,11,2,3,2013,Sunny,,,
39,25,10,0.2,62,15,3,3,2013,Sunny,,,
37,26,6,4.8,59,25,4,3,2013,Sunny,,,
39,25,7,1.2,57,12,5,3,2013,Sunny,,,
37,26,8,0,55,13,6,3,2013,Sunny,,,
36,26,9,0,58,20,7,3,2013,Sunny,,,
36,26,7,0,57,12,8,3,2013,Sunny,,,
37,25,10,0,59,14,9,3,2013,Sunny,,,
36,25,11,0,64,22,10,3,2013,Sunny,,,
37,25,12,0,65,26,11,3,2013,Sunny,,,
36,25,12,0,64,29,12,3,2013,Sunny,,,
37,25,8,0.3,66,48,13,3,2013,Sunny,,,
37,25,12,0.1,67,27,14,3,2013,Heavy rain at times,,,
38,26,10,2.5,65,37,15,3,2013,Sunny,,,
38,26,10,0,61,23,16,3,2013,Sunny,,,
37,26,10,2.3,65,28,17,3,2013,Heavy rain at times,,,
37,26,10,1,67,34,18,3,2013,Heavy rain at times,,,
37,26,12,0.1,67,35,19,3,2013,Heavy rain at times,,,
36,26,11,0,64,19,20,3,2013,Sunny,,,
38,25,10,0,65,25,21,3,2013,Cloudy,,,
37,26,13,0,63,27,22,3,2013,Sunny,,,
37,26,10,1.8,64,35,23,3,2013,Heavy rain at times,,,
38,27,9,12.3,65,42,24,3,2013,Heavy rain at times,,,
37,27,9,8.7,67,29,25,3,2013,Heavy rain at times,,,
35,27,12,10.4,67,31,26,3,2013,Heavy rain at times,,,
36,27,10,2.9,67,28,27,3,2013,Heavy rain at times,,,
36,27,12,3.5,67,21,28,3,2013,Heavy rain at times,,,
36,27,11,2.6,66,30,29,3,2013,Heavy rain at times,,,
37,26,12,0,66,28,30,3,2013,Cloudy,,,
37,27,11,3.9,67,34,31,3,2013,Heavy rain at times,,,
38,28,12,0.1,64,28,1,4,2013,Heavy rain at times,,,
39,28,11,0.4,64,31,2,4,2013,Heavy rain at times,,,
37,27,11,10.4,67,30,3,4,2013,Heavy rain at times,,,
36,28,10,12.6,69,28,4,4,2013,Moderate or heavy rain shower,,,
35,28,10,10.6,70,32,5,4,2013,Sunny,,,
38,29,9,6.3,65,26,6,4,2013,Sunny,,,
36,29,9,11.9,70,20,7,4,2013,Moderate or heavy rain shower,,,
35,28,12,8.8,69,28,8,4,2013,Moderate or heavy rain shower,,,
34,28,9,3.2,71,26,9,4,2013,Moderate or heavy rain shower,,,
35,28,10,7.9,68,38,10,4,2013,Moderate or heavy rain shower,,,
34,28,7,18.4,74,35,11,4,2013,Moderate or heavy rain shower,,,
37,27,8,0.4,64,37,12,4,2013,Moderate or heavy rain shower,,,
32,27,10,3.7,64,42,13,4,2013,Heavy rain at times,,,
38,26,11,0,61,28,14,4,2013,Cloudy,,,
37,27,12,0,61,15,15,4,2013,Sunny,,,
37,27,11,0,64,18,16,4,2013,Cloudy,,,
36,28,12,9.1,65,28,17,4,2013,Moderate or heavy rain shower,,,
37,28,9,1.8,62,40,18,4,2013,Moderate or heavy rain shower,,,
37,28,10,3.7,63,28,19,4,2013,Moderate or heavy rain shower,,,
36,28,10,1.2,61,29,20,4,2013,Heavy rain at times,,,
35,27,9,1.3,62,31,21,4,2013,Heavy rain at times,,,
37,28,9,18.7,64,40,22,4,2013,Moderate or heavy rain shower,,,
30,28,5,6.8,74,56,23,4,2013,Moderate or heavy rain shower,,,
36,27,11,1.9,67,32,24,4,2013,Heavy rain at times,,,
36,27,12,0,67,14,25,4,2013,Cloudy,,,
37,27,8,15.1,68,25,26,4,2013,Moderate or heavy rain shower,,,
35,28,5,5.9,68,31,27,4,2013,Moderate or heavy rain shower,,,
34,27,9,32.8,73,51,28,4,2013,Moderate or heavy rain shower,,,
35,27,11,0.2,70,20,29,4,2013,Heavy rain at times,,,
37,27,10,0,66,16,30,4,2013,Cloudy,,,
38,28,7,8.3,65,22,1,5,2013,Moderate or heavy rain shower,,,
36,28,7,14.6,69,16,2,5,2013,Moderate or heavy rain shower,,,
37,28,8,2.6,68,20,3,5,2013,Moderate or heavy rain shower,,,
35,28,8,16.1,69,27,4,5,2013,Moderate or heavy rain shower,,,
37,28,10,0.8,63,23,5,5,2013,Moderate or heavy rain shower,,,
38,29,7,13.7,64,29,6,5,2013,Heavy rain at times,,,
36,28,4,10.9,71,26,7,5,2013,Moderate or heavy rain shower,,,
36,29,7,18.6,72,32,8,5,2013,Moderate or heavy rain shower,,,
35,28,9,8.2,73,44,9,5,2013,Moderate or heavy rain shower,,,
36,28,6,6,68,17,10,5,2013,Heavy rain at times,,,
36,29,8,5.3,67,23,11,5,2013,Moderate or heavy rain shower,,,
35,29,8,14.8,72,28,12,5,2013,Moderate or heavy rain shower,,,
36,28,7,2.8,69,31,13,5,2013,Heavy rain at times,,,
37,28,8,7.4,67,20,14,5,2013,Heavy rain at times,,,
36,28,9,10,68,30,15,5,2013,Moderate or heavy rain shower,,,
35,28,9,13.6,71,29,16,5,2013,Moderate or heavy rain shower,,,
35,28,9,17.6,73,29,17,5,2013,Moderate or heavy rain shower,,,
35,28,8,21.3,73,30,18,5,2013,Moderate or heavy rain shower,,,
34,28,8,13.9,74,27,19,5,2013,Heavy rain at times,,,
35,27,9,22.4,74,27,20,5,2013,Moderate or heavy rain shower,,,
34,27,9,9.9,75,22,21,5,2013,Moderate or heavy rain shower,,,
36,27,10,11.5,73,21,22,5,2013,Moderate or heavy rain shower,,,
35,28,9,24.1,75,27,23,5,2013,Moderate or heavy rain shower,,,
34,27,9,13,76,27,24,5,2013,Moderate or heavy rain shower,,,
35,27,8,2.4,71,22,25,5,2013,Moderate or heavy rain shower,,,
35,27,8,12.8,74,31,26,5,2013,Moderate or heavy rain shower,,,
35,27,8,6,72,16,27,5,2013,Heavy rain at times,,,
34,27,7,15.5,73,19,28,5,2013,Moderate or heavy rain shower,,,
34,27,7,10.6,74,23,29,5,2013,Moderate or heavy rain shower,,,
35,27,7,17.8,74,23,30,5,2013,Moderate or heavy rain shower,,,
34,27,5,12.6,75,27,31,5,2013,Moderate or heavy rain shower,,,
35,27,7,16.5,74,31,1,6,2013,Moderate or heavy rain shower,,,
34,26,7,3.9,74,39,2,6,2013,Moderate or heavy rain shower,,,
34,26,10,15,73,29,3,6,2013,Moderate or heavy rain shower,,,
32,27,7,6.6,77,45,4,6,2013,Heavy rain at times,,,
34,26,8,1.3,72,30,5,6,2013,Moderate or heavy rain shower,,,
35,26,6,10.5,71,31,6,6,2013,Moderate or heavy rain shower,,,
37,26,5,14.5,72,28,7,6,2013,Moderate or heavy rain shower,,,
35,27,7,14.8,76,27,8,6,2013,Moderate or heavy rain shower,,,
36,27,8,17.4,78,22,9,6,2013,Moderate or heavy rain shower,,,
35,26,12,6.9,75,20,10,6,2013,Heavy rain at times,,,
34,27,10,10,78,26,11,6,2013,Moderate or heavy rain shower,,,
33,26,8,8.8,81,49,12,6,2013,Moderate or heavy rain shower,,,
30,26,9,11.7,88,58,13,6,2013,Moderate or heavy rain shower,,,
29,25,12,9.1,89,66,14,6,2013,Moderate or heavy rain shower,,,
30,25,10,10.8,87,57,15,6,2013,Moderate or heavy rain shower,,,
29,25,10,6.6,86,44,16,6,2013,Moderate or heavy rain shower,,,
30,25,10,6.8,85,62,17,6,2013,Moderate or heavy rain shower,,,
31,25,11,8.9,86,56,18,6,2013,Moderate or heavy rain shower,,,
32,26,13,25.4,84,44,19,6,2013,Moderate or heavy rain shower,,,
31,26,12,30.8,86,50,20,6,2013,Moderate or heavy rain shower,,,
31,26,10,39.7,88,66,21,6,2013,Moderate or heavy rain shower,,,
31,25,13,31.1,88,46,22,6,2013,Moderate or heavy rain shower,,,
31,25,11,9.1,85,31,23,6,2013,Moderate or heavy rain shower,,,
32,25,7,6.5,83,30,24,6,2013,Moderate or heavy rain shower,,,
34,26,7,5.2,77,18,25,6,2013,Heavy rain at times,,,
35,25,8,5.1,76,17,26,6,2013,Moderate or heavy rain shower,,,
34,26,8,2.7,78,27,27,6,2013,Moderate or heavy rain shower,,,
34,26,9,10.7,79,30,28,6,2013,Moderate or heavy rain shower,,,
34,25,9,1.6,79,23,29,6,2013,Moderate or heavy rain shower,,,
35,26,9,4.5,74,27,30,6,2013,Moderate or heavy rain shower,,,
34,26,9,16.6,78,26,1,7,2013,Heavy rain at times,,,
32,26,9,15,83,49,2,7,2013,Heavy rain at times,,,
33,26,6,13.3,83,61,3,7,2013,Moderate or heavy rain shower,,,
34,25,6,11.3,82,37,4,7,2013,Moderate or heavy rain shower,,,
33,25,6,19.8,84,43,5,7,2013,Moderate or heavy rain shower,,,
31,25,7,12.8,85,51,6,7,2013,Heavy rain at times,,,
31,25,6,7.6,85,57,7,7,2013,Moderate or heavy rain shower,,,
33,24,6,14.4,82,57,8,7,2013,Moderate or heavy rain shower,,,
32,25,5,7.1,83,70,9,7,2013,Moderate or heavy rain shower,,,
33,25,7,0.8,77,34,10,7,2013,Moderate or heavy rain shower,,,
34,25,8,1.5,77,25,11,7,2013,Sunny,,,
34,25,10,0.7,77,23,12,7,2013,Heavy rain at times,,,
35,26,8,0.1,75,16,13,7,2013,Moderate or heavy rain shower,,,
34,26,10,2.8,78,30,14,7,2013,Moderate or heavy rain shower,,,
33,25,11,19.7,84,54,15,7,2013,Moderate or heavy rain shower,,,
28,24,13,5.6,89,74,16,7,2013,Heavy rain at times,,,
28,24,11,1.8,87,76,17,7,2013,Heavy rain at times,,,
30,25,9,9.2,85,58,18,7,2013,Heavy rain at times,,,
30,24,14,19,89,73,19,7,2013,Moderate or heavy rain shower,,,
28,23,13,15.3,91,69,20,7,2013,Moderate or heavy rain shower,,,
27,24,12,18.9,93,71,21,7,2013,Moderate or heavy rain shower,,,
30,24,11,18.6,91,64,22,7,2013,Moderate or heavy rain shower,,,
27,24,12,8.6,93,71,23,7,2013,Moderate or heavy rain shower,,,
29,24,10,6.2,87,57,24,7,2013,Moderate or heavy rain shower,,,
31,24,10,6.3,83,38,25,7,2013,Heavy rain at times,,,
32,25,11,7.6,81,37,26,7,2013,Moderate or heavy rain shower,,,
33,25,11,8.7,82,31,27,7,2013,Moderate or heavy rain shower,,,
33,25,10,4,81,28,28,7,2013,Moderate or heavy rain shower,,,
32,26,12,3.6,79,34,29,7,2013,Moderate or heavy rain shower,,,
33,25,11,19.2,79,47,30,7,2013,Moderate or heavy rain shower,,,
31,25,11,11.8,84,66,31,7,2013,Moderate or heavy rain shower,,,
29,24,12,6.3,86,68,1,8,2013,Moderate or heavy rain shower,,,
30,24,14,25,88,54,2,8,2013,Moderate or heavy rain shower,,,
29,24,11,5.4,88,72,3,8,2013,Moderate or heavy rain shower,,,
33,25,5,1,80,43,4,8,2013,Moderate or heavy rain shower,,,
32,26,7,25.8,82,38,5,8,2013,Moderate or heavy rain shower,,,
32,25,9,21.4,85,61,6,8,2013,Moderate or heavy rain shower,,,
33,25,9,4.9,84,38,7,8,2013,Moderate or heavy rain shower,,,
32,26,8,8,83,27,8,8,2013,Moderate or heavy rain shower,,,
33,25,8,8.6,81,48,9,8,2013,Moderate or heavy rain shower,,,
33,25,7,19.5,83,66,10,8,2013,Moderate or heavy rain shower,,,
32,25,9,18.6,86,64,11,8,2013,Moderate or heavy rain shower,,,
31,25,10,13.9,86,61,12,8,2013,Moderate or heavy rain shower,,,
31,24,10,19.2,86,53,13,8,2013,Moderate or heavy rain shower,,,
32,24,9,5,82,49,14,8,2013,Moderate or heavy rain shower,,,
32,25,10,8.2,81,43,15,8,2013,Heavy rain at times,,,
32,25,11,12.3,81,40,16,8,2013,Moderate or heavy rain shower,,,
34,25,12,2.3,78,16,17,8,2013,Moderate or heavy rain shower,,,
34,25,14,4.1,76,17,18,8,2013,Moderate or heavy rain shower,,,
34,25,14,1,74,23,19,8,2013,Heavy rain at times,,,
34,26,17,0.3,70,16,20,8,2013,Sunny,,,
33,26,14,12.5,75,30,21,8,2013,Heavy rain at times,,,
32,25,16,18.2,79,41,22,8,2013,Heavy rain at times,,,
31,25,13,17,80,60,23,8,2013,Moderate or heavy rain shower,,,
32,25,13,8.1,79,37,24,8,2013,Moderate or heavy rain shower,,,
32,25,11,12.9,81,56,25,8,2013,Moderate or heavy rain shower,,,
32,25,8,5.3,79,38,26,8,2013,Moderate or heavy rain shower,,,
32,25,10,2.5,80,56,27,8,2013,Moderate or heavy rain shower,,,
33,25,8,13.9,79,45,28,8,2013,Moderate or heavy rain shower,,,
33,25,10,8.2,82,32,29,8,2013,Moderate or heavy rain shower,,,
33,25,9,4,81,31,30,8,2013,Moderate or heavy rain shower,,,
34,26,8,2.1,79,28,31,8,2013,Heavy rain at times,,,
34,25,6,4.9,78,24,1,9,2013,Moderate or heavy rain shower,,,
35,26,6,1.8,75,18,2,9,2013,Sunny,,,
35,25,5,6.1,77,29,3,9,2013,Moderate or heavy rain shower,,,
33,26,5,5.7,80,35,4,9,2013,Moderate or heavy rain shower,,,
34,26,5,5.9,77,26,5,9,2013,Heavy rain at times,,,
35,26,4,17,78,27,6,9,2013,Moderate or heavy rain shower,,,
35,26,5,32.1,79,33,7,9,2013,Moderate or heavy rain shower,,,
33,25,6,21.7,81,36,8,9,2013,Moderate or heavy rain shower,,,
33,25,6,2,80,40,9,9,2013,Moderate or heavy rain shower,,,
33,25,5,6.2,79,36,10,9,2013,Moderate or heavy rain shower,,,
32,25,6,3,81,43,11,9,2013,Moderate or heavy rain shower,,,
30,25,7,4.7,88,63,12,9,2013,Moderate or heavy rain shower,,,
32,25,8,10.1,85,62,13,9,2013,Moderate or heavy rain shower,,,
30,25,9,23.4,89,70,14,9,2013,Moderate or heavy rain shower,,,
32,24,10,5.2,83,47,15,9,2013,Moderate or heavy rain shower,,,
30,25,10,2.3,82,72,16,9,2013,Moderate or heavy rain shower,,,
28,24,12,24.8,90,81,17,9,2013,Moderate or heavy rain shower,,,
28,24,15,3.2,87,47,18,9,2013,Moderate or heavy rain shower,,,
31,24,15,14.3,84,61,19,9,2013,Heavy rain at times,,,
30,24,13,14.9,85,52,20,9,2013,Moderate or heavy rain shower,,,
27,24,11,9.5,91,51,21,9,2013,Moderate or heavy rain shower,,,
31,24,13,18.8,86,50,22,9,2013,Moderate or heavy rain shower,,,
31,24,15,8.1,83,54,23,9,2013,Moderate or heavy rain shower,,,
32,25,11,20.8,85,43,24,9,2013,Moderate or heavy rain shower,,,
31,25,10,22.1,84,38,25,9,2013,Heavy rain at times,,,
30,25,10,1.7,83,49,26,9,2013,Heavy rain at times,,,
31,25,8,23.4,87,54,27,9,2013,Moderate or heavy rain shower,,,
30,25,9,1.8,88,53,28,9,2013,Heavy rain at times,,,
31,25,8,17,85,40,29,9,2013,Moderate or heavy rain shower,,,
31,24,10,8.5,85,39,30,9,2013,Moderate or heavy rain shower,,,
32,24,8,11.6,84,47,1,10,2013,Moderate or heavy rain shower,,,
30,25,10,34.5,89,69,2,10,2013,Moderate or heavy rain shower,,,
30,24,11,12.5,88,53,3,10,2013,Moderate or heavy rain shower,,,
31,24,9,17.8,85,42,4,10,2013,Moderate or heavy rain shower,,,
31,24,9,21,88,49,5,10,2013,Moderate or heavy rain shower,,,
30,24,9,18.3,90,61,6,10,2013,Heavy rain at times,,,
30,24,8,14,88,56,7,10,2013,Moderate or heavy rain shower,,,
32,24,6,21.9,86,41,8,10,2013,Moderate or heavy rain shower,,,
31,24,7,25.2,87,62,9,10,2013,Moderate or heavy rain shower,,,
32,24,3,17.8,85,29,10,10,2013,Moderate or heavy rain shower,,,
33,24,3,6.4,82,33,11,10,2013,Heavy rain at times,,,
33,24,5,8.2,84,42,12,10,2013,Moderate or heavy rain shower,,,
32,24,5,6.7,83,44,13,10,2013,Heavy rain at times,,,
31,25,9,3.9,83,32,14,10,2013,Heavy rain at times,,,
31,25,11,5.5,86,25,15,10,2013,Moderate or heavy rain shower,,,
32,24,10,9.5,84,30,16,10,2013,Moderate or heavy rain shower,,,
32,24,9,1.3,83,20,17,10,2013,Moderate or heavy rain shower,,,
32,24,5,10.2,84,31,18,10,2013,Moderate or heavy rain shower,,,
32,25,4,7,84,26,19,10,2013,Heavy rain at times,,,
33,25,5,6.4,84,33,20,10,2013,Heavy rain at times,,,
32,25,5,1.9,81,29,21,10,2013,Heavy rain at times,,,
33,25,5,3.9,81,35,22,10,2013,Moderate or heavy rain shower,,,
33,25,5,3.4,81,32,23,10,2013,Heavy rain at times,,,
33,24,6,4.2,82,26,24,10,2013,Heavy rain at times,,,
33,23,5,11,82,20,25,10,2013,Heavy rain at times,,,
33,23,7,2.6,82,15,26,10,2013,Heavy rain at times,,,
32,24,5,1.7,81,19,27,10,2013,Heavy rain at times,,,
33,23,4,2.1,79,13,28,10,2013,Heavy rain at times,,,
34,24,5,3.3,79,16,29,10,2013,Heavy rain at times,,,
33,24,5,5.8,80,22,30,10,2013,Heavy rain at times,,,
33,24,5,2.1,81,28,31,10,2013,Heavy rain at times,,,
33,24,4,3.7,82,27,1,11,2013,Heavy rain at times,,,
33,24,5,2,79,19,2,11,2013,Heavy rain at times,,,
34,24,4,0.5,77,8,3,11,2013,Sunny,,,
33,24,4,0.6,78,18,4,11,2013,Sunny,,,
35,25,4,0.6,78,12,5,11,2013,Sunny,,,
33,25,6,11.4,81,32,6,11,2013,Moderate or heavy rain shower,,,
29,24,8,18.3,90,70,7,11,2013,Moderate or heavy rain shower,,,
33,23,7,0.9,82,26,8,11,2013,Heavy rain at times,,,
32,24,8,0,80,23,9,11,2013,Sunny,,,
33,25,8,1.1,80,29,10,11,2013,Sunny,,,
32,24,7,4.1,85,42,11,11,2013,Heavy rain at times,,,
34,24,7,8.6,82,31,12,11,2013,Moderate or heavy rain shower,,,
32,24,7,4.3,83,29,13,11,2013,Heavy rain at times,,,
32,25,6,0.3,79,29,14,11,2013,Sunny,,,
26,23,7,14.7,91,81,15,11,2013,Moderate or heavy rain shower,,,
32,23,9,1.7,83,42,16,11,2013,Heavy rain at times,,,
33,25,5,2.9,80,31,17,11,2013,Heavy rain at times,,,
33,24,5,3.1,79,21,18,11,2013,Heavy rain at times,,,
32,23,8,3.2,77,20,19,11,2013,Heavy rain at times,,,
32,23,7,5.9,78,28,20,11,2013,Moderate or heavy rain shower,,,
29,24,9,4.7,86,64,21,11,2013,Moderate or heavy rain shower,,,
31,23,8,1.4,82,47,22,11,2013,Moderate or heavy rain shower,,,
32,24,9,0.2,77,37,23,11,2013,Heavy rain at times,,,
33,24,6,5.8,78,20,24,11,2013,Moderate or heavy rain shower,,,
33,24,7,8.1,83,24,25,11,2013,Sunny,,,
33,24,4,20.9,82,40,26,11,2013,Moderate or heavy rain shower,,,
33,25,8,13.5,80,34,27,11,2013,Moderate or heavy rain shower,,,
33,25,4,6.7,80,26,28,11,2013,Moderate or heavy rain shower,,,
33,24,7,4.6,79,37,29,11,2013,Heavy rain at times,,,
32,23,6,0,78,22,30,11,2013,Sunny,,,
32,23,7,0,73,40,1,12,2013,Sunny,,,
31,22,7,0,73,22,2,12,2013,Sunny,,,
32,22,6,0,75,27,3,12,2013,Sunny,,,
32,23,4,7.2,78,45,4,12,2013,Moderate or heavy rain shower,,,
30,23,5,1.6,83,56,5,12,2013,Heavy rain at times,,,
30,23,5,0.6,78,45,6,12,2013,Sunny,,,
31,22,3,0.3,76,33,7,12,2013,Sunny,,,
32,22,5,0,74,18,8,12,2013,Sunny,,,
32,22,4,0,77,9,9,12,2013,Sunny,,,
34,23,6,0,76,7,10,12,2013,Sunny,,,
35,23,4,0,77,11,11,12,2013,Sunny,,,
33,23,4,0,76,16,12,12,2013,Sunny,,,
32,25,4,3.1,77,28,13,12,2013,Sunny,,,
30,25,6,2,79,56,14,12,2013,Heavy rain at times,,,
33,24,10,0,77,47,15,12,2013,Cloudy,,,
32,25,8,1.9,78,59,16,12,2013,Heavy rain at times,,,
31,22,9,22.6,84,73,17,12,2013,Moderate or heavy rain shower,,,
27,21,9,5.4,86,72,18,12,2013,Heavy rain at times,,,
29,22,5,2.3,81,58,19,12,2013,Heavy rain at times,,,
29,22,7,1.4,76,50,20,12,2013,Heavy rain at times,,,
29,20,8,0.1,75,67,21,12,2013,Heavy rain at times,,,
29,21,6,3.9,80,45,22,12,2013,Cloudy,,,
31,22,7,1.6,79,49,23,12,2013,Cloudy,,,
30,22,6,1.9,77,42,24,12,2013,Sunny,,,
30,23,6,0.5,78,36,25,12,2013,Cloudy,,,
31,21,5,0.2,73,13,26,12,2013,Sunny,,,
29,22,4,0.7,74,36,27,12,2013,Cloudy,,,
